Geography	Medium	City	Name	Website	Twitter_Name	Facebook	Instagram	Youtube	Address	Editor	Phone	source	collection_date
in	Newspaper	Indianapolis, IN	Word	http://thegayword.com	https://twitter.com/TheGayWord	https://www.facebook.com/TheGayWord			PO Box 2972 Indianapolis, IN 46206-2972	DJ Doran	317-632-8840	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Jasonville, IN	Jasonville Independent	http://jasonvilleindependent.com					223 S Lawton St Jasonville, IN 47438-1406	Marilyn Clark	812-665-2657	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Jasper, IN	Dubois County Herald	https://duboiscountyherald.com	https://twitter.com/DuboisCoHerald	https://www.facebook.com/DuboisCountyHerald	https://www.instagram.com/duboiscountyherald/	http://www.youtube.com/channel/UCqjZTzZwHK42Zpf7pCY9YVw	PO Box 31 Jasper, IN 47547-0031	Justin Rumbach	812-482-2424	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Jeffersonville, IN	News and Tribune	http://www.newsandtribune.com	https://twitter.com/newsandtribune	https://www.facebook.com/newsandtribune		http://www.youtube.com/user/newsandtribune	221 Spring St Jeffersonville, IN 47130-3353	Susan Duncan	812-283-6636	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Kendallville, IN	News Sun	http://kpcnews.com	https://twitter.com/kpcnews	https://www.facebook.com/kpcnews		http://www.youtube.com/user/kpcnewscom	102 N Main St Kendallville, IN 46755-1714	Dave Kurtz	260-347-0400	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Kentland, IN	Newton County Enterprise	http://www.newsbug.info/newton_county_enterprise		https://www.facebook.com/NewtonCountyNewspapers			305 E Graham St Kentland, IN 47951-1235	Gregory Myers	219-474-5532	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Knightstown, IN	Knightstown Banner	http://thebanneronline.com	https://twitter.com/ktownbanner	https://www.facebook.com/pages/Knightstown-Banner/111900458215		https://www.youtube.com/user/ktownbanner	PO Box 116 Knightstown, IN 46148-0116	Eric Cox	765-345-2292	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Knox, IN	Leader of Starke County	http://www.thepilotnews.com/category/leader-starke-county		https://www.facebook.com/Starke-County-Leader-902418709837242/			15 N Main St Knox, IN 46534-1112	Rachael Herbert-Varchetto	574-772-2101	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Kokomo, IN	Kokomo Herald	http://kokomoherald.com	https://twitter.com/kokomoherald	https://www.facebook.com/KokomoHerald	https://www.instagram.com/kokomoherald/	http://www.youtube.com/channel/UCNuBaOqG1GnT1irYFyB8KDA	207 N Buckeye St Kokomo, IN 46901-4521	Wayne Janner	765-452-5942	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Kokomo, IN	Kokomo Perspective	http://kokomoperspective.com	https://twitter.com/KokomoNews	https://www.facebook.com/KokomoPerspective	https://www.instagram.com/kokomoperspective/	http://www.youtube.com/user/KokomoPerspectiveTV	209 N Main St Kokomo, IN 46901-4623	Alyx Arnett	765-452-0055	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Kokomo, IN	Kokomo Tribune	http://www.kokomotribune.com	https://twitter.com/kokomotribune	https://www.facebook.com/KokomoTribune			300 N Union St Kokomo, IN 46901-4612	Jeff Kovaleski	765-459-3121	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	La Porte, IN	Herald-Argus	http://www.heraldargus.com	https://twitter.com/HeraldArgus	https://www.facebook.com/The-La-Porte-County-Herald-Argus-565599370262091	http://www.heraldargus.com/obituaries/		701 State St La Porte, IN 46350-3328	Adam Parkhouse	219-362-2161	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Lafayette, IN	Journal & Courier	http://www.jconline.com	https://twitter.com/jconline	https://www.facebook.com/journalandcourier			217 N 6th St Lafayette, IN 47901-1448	Larissa Turner	765-423-5511	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Lafayette, IN	Lafayette Leader	http://www.newsbug.info/lafayette_leader					401 Main St Ste 2F Lafayette, IN 47901-1379	Greg Perrotto	219-474-5532	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Lagrange, IN	LaGrange Standard	http://www.lagrangepublishing.com					PO Box 148 Lagrange, IN 46761-0148	Guy Thompson	260-463-2166	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Lawrenceburg, IN	Dearborn County Register	http://www.thedcregister.com		https://www.facebook.com/pages/Register-Publications/173654106006773		http://www.youtube.com/user/RegisterPublications/videos	126 W High St Lawrenceburg, IN 47025-1908	Joe Awad	812-537-0063	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Lebanon, IN	Reporter	http://www.reporter.net	https://twitter.com/lebanonreporter	https://www.facebook.com/lebanonreporter			117 E Washington St Lebanon, IN 46052-2209	Greta E. Sanderson	765-482-4650	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Ligonier, IN	Advance-Leader	http://kpcnews.com/news/latest/advanceleader	https://twitter.com/kpcnews	https://www.facebook.com/kpcnews		https://www.youtube.com/user/kpcnewscom	PO Box 30 Ligonier, IN 46767-0030	Barry Rochford	260-347-0400	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Linton, IN	Daily World	http://www.gcdailyworld.com		https://www.facebook.com/pages/Greene-County-Daily-World/146560618747210			PO Box 129 Linton, IN 47441-0129	Chris Pruett	812-847-4487	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Logansport, IN	Pharos-Tribune	http://www.pharostribune.com	https://twitter.com/pharostribune	https://www.facebook.com/PharosTribune		http://www.youtube.com/user/pharostribune	517 E Broadway Logansport, IN 46947-3154	Sarah Einselen	574-722-5000	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Loogootee, IN	Tribune	http://loogooteetribune.com		https://www.facebook.com/pages/Loogootee-Tribune/319574893154		https://www.youtube.com/user/LoogooteeTribune	PO Box 277 Loogootee, IN 47553-0277	Jill Albright	812-295-2500	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Madison, IN	Madison Courier	http://madisoncourier.com	https://twitter.com/madisoncourier	https://www.facebook.com/madisoncourier	https://www.instagram.com/madisoncourier/	https://www.youtube.com/user/TheMadisonCourier	310 West St Madison, IN 47250-3711	Elliot Tompkin	812-265-3641	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Marion, IN	Chronicle-Tribune	http://www.chronicle-tribune.com	https://twitter.com/Marion_CT	https://www.facebook.com/pages/Chronicle-Tribune/410516838990913		https://www.youtube.com/channel/UCfMr2-axfYPn93mNoxLZZmQ	610 S Adams St Marion, IN 46953-2041	David Penticuff	765-664-5111	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Martinsville, IN	Reporter Times	http://www.reporter-times.com	https://twitter.com/r_t_news	https://www.facebook.com/pages/The-Reporter-Times/120634624626666			60 S Jefferson St Martinsville, IN 46151-1968	Cory Bollinger	765-342-3311	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Merrillville, IN	Gary Post Tribune	http://www.chicagotribune.com/suburbs/post-tribune	https://twitter.com/posttrib	https://www.facebook.com/pages/PostTrib-newspaper/330360537007411			2100 N Main St Ste 212 Merrillville, IN 46307-1877	Joe Biesk	312-222-3540	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Michigan City, IN	News-Dispatch	http://www.thenewsdispatch.com	https://twitter.com/TheNewsDispatch	https://www.facebook.com/pages/Michigan-City-News-Dispatch/430459247049135			422 Franklin St Ste B Michigan City, IN 46360-3386	Bill Hackney	219-874-7211	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Milford, IN	Mail-Journal	http://www.the-papers.com/publication.aspx?pub=mailjournal		https://www.facebook.com/TheMailJournal			114 W Market St Milford, IN 46580-2812	Jeri Seely	574-269-2932	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Milford, IN	The Paper	http://www.the-papers.com/publication.aspx?pub=thepaper		https://www.facebook.com/thePaperElkhart			114 W Market St Milford, IN 46580-2812	Jeri Seely	574-269-2932	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Monticello, IN	Herald Journal	http://www.newsbug.info/monticello_herald_journal	https://twitter.com/thehj	https://www.facebook.com/pages/Monticello-Herald-Journal/187972601673			114 S Main St Monticello, IN 47960-2328	Daniel Thompson	574-583-5121	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Mooresville, IN	Mooresville Times	http://www.reporter-times.com/mdt	https://twitter.com/MDTnews	https://www.facebook.com/pages/The-Mooresville-Decatur-Times/327851438815			23 E Main St Mooresville, IN 46158-1403	Brian Culp	317-831-0280	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Muncie, IN	Muncie Voice	http://www.muncievoice.com	https://twitter.com/muncievoice	https://www.facebook.com/muncievoice		http://www.youtube.com/user/MuncieVoice	PO Box 1931 Muncie, IN 47308-1931	Todd Smekens	765-702-5424	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Muncie, IN	Star Press	http://www.thestarpress.com	https://twitter.com/TheStarPress	https://www.facebook.com/thestarpress	https://www.instagram.com/thestarpress/		PO Box 2408 Muncie, IN 47307-0408	Greg Fallon	800-783-3932	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Munster, IN	Times	http://www.nwitimes.com	https://twitter.com/nwi	https://www.facebook.com/pages/The-Times-of-Northwest-Indiana/91501294412	https://www.instagram.com/nwiphoto/	http://www.youtube.com/user/nwitimestv	601 45th Ave Munster, IN 46321-2875	Bob Heisse	219-933-3200	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Nashville, IN	Brown County Democrat	http://www.bcdemocrat.com	https://twitter.com/bcdemocrat	https://www.facebook.com/pages/Brown-County-Democrat/58947961030		http://www.youtube.com/user/bcd47448	147 E Main St Nashville, IN 47448-7008	Sara Clifford	812-988-2221	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	New Castle, IN	Courier Times	http://www.thecouriertimes.com	https://twitter.com/TheCourierTimes	https://www.facebook.com/pages/The-Courier-Times/305302932140			201 S 14th St New Castle, IN 47362-3328	Bob Hansen	765-575-4619	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	New Harmony, IN	Posey County News	http://poseycountynews.com		https://www.facebook.com/PoseyCountyNews			PO Box 397 New Harmony, IN 47631-0397	Dave Pearce	812-682-3950	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	New Paris, IN	Farmer's Exchange	http://www.farmers-exchange.net					PO Box 45 New Paris, IN 46553-0045	Jerry Goshert	574-831-2138	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	New Pekin, IN	Banner-Gazette	http://gbpnews.com		https://www.facebook.com/pages/Green-Banner-Publications/354520212466			PO Box 38 New Pekin, IN 47165-0038	George Browning	812-967-3176	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	New Richmond, IN	Palladium-Item	http://www.pal-item.com	https://twitter.com/pi_news	https://www.facebook.com/palitem		http://www.youtube.com/user/palladiumitem	1175 N A St New Richmond, IN 47374-3226	Jason Truitt	765-962-1575	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	New Washington, IN	Times Herald	http://www.washtimesherald.com	https://twitter.com/washtimesherald	https://www.facebook.com/washtimesherald		https://www.youtube.com/user/wthmobile/videos	PO Box 471 New Washington, IN 47501-0471	Melody Brunson	812-254-0480	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Newburgh, IN	Standard	http://www.warricknews.com		https://www.facebook.com/warrickpublishing		http://www.youtube.com/user/warrickpub/videos	PO Box 266 Newburgh, IN 47601-0266	Emily May	812-897-2330	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Noblesville, IN	Current in Noblesville	http://currentnoblesville.com	https://twitter.com/CI_Noblesville	https://www.facebook.com/currentinnoblesville		https://www.youtube.com/user/CurrentPublishingLLC	30 S Rangeline Rd Noblesville, IN 46032-2131	Brian Kelly	317-489-4444	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Noblesville, IN	Times	http://thetimes24-7.com		https://www.facebook.com/TheTimesofNoblesville			641 Westfield Rd Noblesville, IN 46060-1323	Betsy Reason	317-773-9960	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	North Salem, IN	Salem Leader	http://www.salemleader.com	https://twitter.com/SalemLeader	https://www.facebook.com/pages/salemleadercom/178913472153765		http://www.youtube.com/user/salemleader	PO Box 506 North Salem, IN 47167-0506	Stephanie Taylor Ferriell	812-883-3281	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	North Salem, IN	Washington County Edition	http://gbpnews.com		https://www.facebook.com/pages/Green-Banner-Publications/354520212466			PO Box 38 North Salem, IN 47165-0038	George Browning	812-967-3176	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	North Terre Haute, IN	Tribune-Star	http://www.tribstar.com	https://twitter.com/tribstar	https://www.facebook.com/tribstar		https://www.youtube.com/user/TribVideos	222 S 7th St North Terre Haute, IN 47807-3601	Max Jones	812-231-4200	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	North Vernon, IN	Plain Dealer & Sun	http://plaindealer-sun.com		https://www.facebook.com/pages/North-Vernon-Plain-Dealer-Sun/204059212968256		https://www.youtube.com/channel/UCOXa7U99EXuM4DeO1IEogSg	PO Box 988 North Vernon, IN 47265-0988	Bryce Mayer	812-346-3973	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Paoli, IN	Paoli News-Republican	http://paolinewsrepublican.com		https://www.facebook.com/pages/Paoli-News-Republican/175709969968			PO Box 190 Paoli, IN 47454-0190	Art Hampton	812-723-2572	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Pendleton, IN	Pendleton Times-Post	http://pendletontimespost.com	https://twitter.com/TimesPost	https://www.facebook.com/TimesPostNews			22 W New Rd Pendleton, IN 46140-1090	Noelle Steele	317-462-5528	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Peru, IN	Peru Tribune	http://www.chronicle-tribune.com/peru_tribune	https://twitter.com/PeruTribune	https://www.facebook.com/pages/Peru-Tribune/180495801973585		https://www.youtube.com/channel/UCNMxGFxth4WzJZm6pC51Wkg	26 W 3rd St Peru, IN 46970-2155	Lois Tomaszewski	765-473-6641	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Plainfield, IN	Hendricks County Flyer	http://www.flyergroup.com	https://twitter.com/TheHCFlyer	https://www.facebook.com/pages/Hendricks-County-Flyer/49621332184			8109 Kingston St Ste 500 Plainfield, IN 46123-8211	Kathy Linton	317-272-5800	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Plymouth, IN	Pilot News	http://www.thepilotnews.com		https://www.facebook.com/pages/Pilot-News/218218074868835		https://www.youtube.com/channel/UCmttMi2RZmw4WCawZGKxOcA	214 N Michigan St Plymouth, IN 46563-2135	Greg Hildebrand	574-936-3101	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Portland, IN	Commercial Review	http://www.thecr.com	https://twitter.com/commreview	https://www.facebook.com/thecommercialreview			PO Box 1049 Portland, IN 47371-3149	Ray Cooney	260-726-8141	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Princeton, IN	Princeton Daily Clarion	http://www.pdclarion.com	https://twitter.com/pdclarion	https://www.facebook.com/pdclarion		https://www.youtube.com/channel/UCr1_DthFubiTcAb0Sdjbs2g	100 N Gibson St Princeton, IN 47670-1855	Andrea Howe	812-385-2525	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Rensselaer, IN	Republican Newspaper	http://www.newsbug.info/rensselaer_republican	https://twitter.com/RensselaerNews	https://www.facebook.com/pages/Rensselaer-Republican/278711810227			117 N Van Rensselaer St Rensselaer, IN 47978-2651	Caitlin Sievers	219-866-5111	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Rising Sun, IN	Ohio County News	http://www.theohiocountynews.com	https://twitter.com/newstoU	https://www.facebook.com/pages/RegisterPublications/173654106006773			235 Main St Rising Sun, IN 47040-1224	Joe Awad	812-438-2011	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Rochester, IN	Rochester Sentinel	http://www.rochsent.com		https://www.facebook.com/rochsent			PO Box 260 Rochester, IN 46975-0260	Christina M. Seiler	574-223-2111	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Rockport, IN	Spencer County Journal Democrat	http://www.spencercountyjournal.com		https://www.facebook.com/SpencerCountyJournalDemocrat			541 Main St Rockport, IN 47635-1429	Vince Luecke	812-649-9196	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Rockville, IN	Parke County Sentinel	http://www.parkecountysentinel.com		https://www.facebook.com/ParkeCountySentinel			125 W High St Rockville, IN 47872-1735	Mary Jo Harney	765-569-2033	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Rushville, IN	Rushville Republican	http://www.rushvillerepublican.com	https://twitter.com/Rush_Republican 	https://www.facebook.com/RushvilleRepublican		http://www.youtube.com/user/RushvilleRepublican	315 N Main St Rushville, IN 46173-1635	Aaron Kirchoff	765-932-2222	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Scottsburg, IN	Scottsburg Giveaway	http://gbpnews.com		https://www.facebook.com/pages/Green-Banner-Publications/354520212466			PO Box 38 Scottsburg, IN 47165-0038	George Browning	812-967-3176	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Seymour, IN	Seymour Tribune	http://www.tribtown.com	https://twitter.com/seymourtribune	https://www.facebook.com/seymourtribune			100 Saint Louis Ave Seymour, IN 47274-2304	Aubrey Mike Woods	812-522-4871	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Shelbyville, IN	Shelbyville News	http://www.shelbynews.com	https://twitter.com/ShelbyvilleNews	https://www.facebook.com/pages/The-Shelbyville-News/137479316306764			123 E Washington St Shelbyville, IN 46176-1463	James R. Vaughn	317-398-6631	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Shoals, IN	Shoals News	http://www.theshoalsnews.com					PO Box 240 Shoals, IN 47581-0240	Stephen A. Deckard	812-247-2828	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	South Bend, IN	South Bend Tribune	http://www.southbendtribune.com	https://twitter.com/SBTribune	https://www.facebook.com/southbendtribune	https://www.instagram.com/sbtribune/	https://www.youtube.com/channel/UC89gFnfbRuqDpCXccSH9WmQ	225 W Colfax Ave South Bend, IN 46626-1000	Alan Achkar	574-235-6161	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Spencer, IN	Spencer Evening World	http://www.spencereveningworld.com		https://www.facebook.com/pages/Spencer-Evening-World/108610189193126			114 E Franklin St Spencer, IN 47460-1818	Leandra Sullivan	812-829-2255	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Sullivan, IN	Daily Times	https://www.sullivan-times.com	https://twitter.com/SullivanINTimes	https://www.facebook.com/pages/Sullivan-Daily-Times/110517035675927		https://www.youtube.com/channel/UClk-SqKIXJ9kdcvavhF0P5w	PO Box 130 Sullivan, IN 47882-0130	Andrew Krull	812-268-6356	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Tell City, IN	Perry County News	http://www.perrycountynews.com		https://www.facebook.com/pages/Perry-County-News/134167799949246		https://www.youtube.com/user/PerryCountyMedia	537 Main St Tell City, IN 47586-2210	Vince Luecke	812-547-3424	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Tipton, IN	Tipton County Tribune	http://www.elwoodpublishing.com		https://www.facebook.com/Tipton-County-Tribune-1742342875997919/			317 S Anderson St Tipton, IN 46036-2018	Jackie Henry	765-552-3355	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Versailles, IN	Osgood Journal	http://www.ripleynews.com/ojhome.html		https://www.facebook.com/pages/Ripley-Publishing-Company-Inc/1471383229746620			PO Box 158 Versailles, IN 47042-0158	Mary Mattingly	812-689-6364	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Versailles, IN	Versailles Republican	http://www.ripleynews.com/vrhome.html		https://www.facebook.com/pages/Ripley-Publishing-Company-Inc/1471383229746620			PO Box 158 Versailles, IN 47042-0158	Mary Mattingly	812-689-6364	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Vincennes, IN	Vincennes Sun-Commercial	http://www.suncommercial.com		https://www.facebook.com/pages/Vincennes-Sun-Commercial/140568812646587			702 Main St Vincennes, IN 47591-2910	Gayle Robbins	812-886-9955	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Wabash, IN	Wabash Paper	http://www.thepaperofwabash.com	https://twitter.com/paperofwabash	https://www.facebook.com/pages/The-Paper-of-Wabash/144633638916631	https://www.instagram.com/thepaperofwabashcounty/		PO Box 603 Wabash, IN 46992-0603	Wayne Rees	260-563-8326	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Wabash, IN	Wabash Plain Dealer	http://www.chronicle-tribune.com/wabashplaindealer	https://twitter.com/WabashPD	https://www.facebook.com/pages/Wabash-Plain-Dealer/184860684869423	https://www.instagram.com/wabashplaindealer/	http://www.youtube.com/channel/UCAh6Y0LnnIxFGDRYuHWAZiA	123 W Canal St Wabash, IN 46992-3042	Eric Seaman	260-563-2131	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Warsaw, IN	Times-Union	http://www.timesuniononline.com	https://twitter.com/tuonline	https://www.facebook.com/pages/Times-Union-Warsaw/92957620822			PO Box 1448 Warsaw, IN 46581-1448	Gary Gerard	574-267-3111	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	West Terre Haute, IN	West Vigo Times	http://www.strohmnews.com		https://www.facebook.com/WVTimes			610 Archer Ave West Terre Haute, IN 62441-1268	Gary Strohm	217-826-3600	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Westfield, IN	Current in Westfield	http://currentinwestfield.com	https://twitter.com/CI_Westfield	https://www.facebook.com/currentinwestfield		https://www.youtube.com/user/CurrentPublishingLLC	30 S Rangeline Rd Westfield, IN 46032-2131	Brian Kelly	317-489-4444	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Williamsport, IN	Review Republican	http://www.newsbug.info/williamsport_review_republican		https://www.facebook.com/pages/The-Review-Republican/238094949584461			PO Box 216 Williamsport, IN 47993-0216	Gretchen Stone	765-762-3322	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Winchester, IN	News-Gazette	http://www.winchesternewsgazette.com	https://twitter.com/newsgazettewc	https://www.facebook.com/pages/The-News-Gazette/118194608191106		https://www.youtube.com/channel/UCBY4TFdxRs1XoWlAqcStp_g	224 W Franklin St Winchester, IN 47394-1808	Hank Bond	765-584-4501	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Winfield, IN	Winfield American	http://winfieldamerican.com		https://www.facebook.com/WinfieldAmerican			7590 E 109th Ave Winfield, IN 46307-8631	Mike Kucic	219-662-8888	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Zionsville, IN	Current in Zionsville	http://www.currentzionsville.com	https://twitter.com/CI_Zionsville	https://www.facebook.com/currentinzionsville	https://www.instagram.com/currentzionsville/	https://www.youtube.com/user/CurrentPublishingLLC	30 S Rangeline Rd Zionsville, IN 46032-2131	Sophie Pappas	317-489-4444	usnpl.com	2023-05-17 15:42:39.278164
in	Newspaper	Zionsville, IN	Times Sentinel	http://www.timessentinel.com	https://twitter.com/zts1860	https://www.facebook.com/ZionsvilleTimes		http://www.youtube.com/channel/UCkPbl19qvLRysWOGxrOHXSA	250 S Elm St Zionsville, IN 46077-1601	Greta Sanderson	317-873-6397	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Abilene, KS	Reflector-Chronicle	http://www.abilene-rc.com					303 N Broadway St Abilene, KS 67410-2616	Mike Heronemus	785-263-1000	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Albano, KS	St. John News	http://www.sjnewsonline.com		https://www.facebook.com/pages/St-John-News/125832347442459			318 N Main St Albano, KS 67576-1733	Terry Spradley	620-549-3201	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Alma, KS	Wabaunsee County Signal Enterprise	http://signal-enterprise.com					PO Box 158 Alma, KS 66401-0158	Ervan Stuewe	785-765-3327	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Anthony, KS	Anthony Republican	http://www.anthonyrepublicannews.com		https://www.facebook.com/pages/Anthony-RepublicanLDs-Printing/184355801587366			PO Box 31 Anthony, KS 67003-0031	Larry Dunn	620-842-5129	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Arkansas City, KS	Cowley Courier Traveler	http://www.ctnewsonline.com		https://www.facebook.com/ctnewsonline			200 E 5th Ave Arkansas City, KS 67005-2606	David Allen Seaton	620-442-4200	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Arkansas City, KS	Kansas City Kansan	http://www.kckansan.com	https://twitter.com/kckansan	https://www.facebook.com/KansasCityKansan			720 S Rogers Rd Ste C100 Arkansas City, KS 66062-1740		913-461-5630	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Arkansas City, KS	Kansas City Star	http://www.kansascity.com	https://twitter.com/KCStar	https://www.facebook.com/kansascitystar		https://www.youtube.com/user/KansasCityStarVideo	1729 Grand Blvd Arkansas City, KS 64108-1413	Mike Fannin	816-234-4636	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Atchison, KS	Atchison Globe	http://www.atchisonglobenow.com	https://twitter.com/atchisonglobe	https://www.facebook.com/pages/Atchison-Globe/81864779191		https://www.youtube.com/user/AtchisonGlobe	308 Commercial St Atchison, KS 66002-2519	Adam Gardner	913-367-0583	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Augusta, KS	Butler County Times-Gazette	http://www.butlercountytimesgazette.com	https://twitter.com/BCtimesgazette	https://www.facebook.com/AugustaDailyGazette			114 N Vine St Augusta, KS 67042-2028	Cristina Janney	316-321-1120	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Baldwin City, KS	Baldwin City Signal	http://signal.baldwincity.com	https://twitter.com/baldwincity	https://www.facebook.com/baldwincity			PO Box 970 Baldwin City, KS 66006-0970	Elvyn Jones	785-760-6841	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Baxter Springs, KS	Cherokee County News-Advocate	http://www.sekvoice.com	https://twitter.com/CCNewsAdvocate	https://www.facebook.com/newsadvocate			1242 Military Ave Baxter Springs, KS 66713-2740	Cheryl Franklin	620-429-2773	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Belleville, KS	Belleville Telescope	http://thebellevilletelescope.com	https://twitter.com/BTelescope	https://www.facebook.com/pages/The-Belleville-Telescope/126240344112700			1805 N St Belleville, KS 66935-2247	Deb Hadachek	785-527-2244	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Belvue (Township), KS	Saint Marys Star	http://thesmstar.com		https://www.facebook.com/TheSt.MarysStar			PO Box 190 Belvue (Township), KS 66536-0190	Jesse Murphy	785-437-2935	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Bird City, KS	Bird City Times	http://www.nwkansas.com/bcwebpages/bcmain.html					PO Box 220 Bird City, KS 67731-0220	Norma Martinez	785-734-7031	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Burlington, KS	Coffey County Republican	http://www.coffeycountyonline.com		https://www.facebook.com/pages/The-Coffey-County-Republican/293967610637344			PO Box A Burlington, KS 66839-0218	Mark Petterson	620-364-5325	usnpl.com	2023-05-17 15:42:39.278164
